File Name,Start Timestamp,End Timestamp,Word,True Label
audio463.webm,0.26,0.76,sought,1
audio463.webm,0.76,1.2,to,0
audio463.webm,1.2,1.52,keep,0
audio463.webm,1.52,2.04,Chang,1
audio463.webm,2.04,2.72,Kai's,1
audio463.webm,2.72,3.16,Shek,1
audio463.webm,3.16,3.7,out,0
audio463.webm,3.7,3.9,of,0
audio463.webm,3.9,4.96,Manchuria.,1
audio464.webm,0,0.26,For,0
audio464.webm,0.26,1," example,",0
audio464.webm,1.76,2.04,he,0
audio464.webm,2.04,2.5,is,0
audio464.webm,2.5,3.1,considered,1
audio464.webm,3.1,3.4,a,0
audio464.webm,3.4,3.72,co,1
audio464.webm,3.72,4.14,-founder,1
audio464.webm,4.14,4.56,of,0
audio464.webm,4.56,4.7,the,0
audio464.webm,4.7,5.3,Neuron,1
audio464.webm,5.3,5.9,Theory.,1
audio465.webm,0,0.3,Over,0
audio465.webm,0.3,0.8," time,",1
audio465.webm,1.24,1.32,the,0
audio465.webm,1.32,1.64,couple,1
audio465.webm,1.64,1.94,has,0
audio465.webm,1.94,2.42,four,0
audio465.webm,2.42,2.7,more,0
audio465.webm,2.7,3.32," children,",1
audio465.webm,4.14,4.62,although,0
audio465.webm,4.62,5.64,William,1
audio465.webm,5.64,6.36,never,1
audio465.webm,6.36,6.74,wants,1
audio465.webm,6.74,7.04,to,0
audio465.webm,7.04,7.3,them.,1
audio466.webm,0,0.12,The,0
audio466.webm,0.12,0.66,collection,1
audio466.webm,0.66,1.04,is,0
audio466.webm,1.04,1.46,edited,1
audio466.webm,1.46,1.78,by,0
audio466.webm,1.78,2.12,Jenny,1
audio466.webm,2.12,2.7," Offel,",1
audio466.webm,3.44,3.9,Annalisa,1
audio466.webm,3.9,4.52,Shapal.,1
audio468.webm,0,0.16,to,0
audio468.webm,0.16,0.84,formulate,1
audio468.webm,0.84,1.14,these,0
audio468.webm,1.14,1.9,principles.,1
audio468.webm,2.5,2.74,We,0
audio468.webm,2.74,3.22,first,0
audio468.webm,3.22,3.64,state,1
audio468.webm,3.64,3.94,some,0
audio468.webm,3.94,4.6,definitions.,1
audio469.webm,0,0.72,The,0
audio469.webm,0.72,1.12,town,1
audio469.webm,1.12,1.4,has,0
audio469.webm,1.4,2.08,claviers,1
audio469.webm,2.08,2.36,of,0
audio469.webm,2.36,3.68,Kanjenchunga.,1
audio47.webm,0,0.16,At,0
audio47.webm,0.16,0.38,the,0
audio47.webm,0.38,0.86," beginning,",1
audio47.webm,1.2,2.16,Air,1
audio47.webm,2.16,2.78,Commodore,1
audio47.webm,2.78,3.96,L,0
audio47.webm,3.96,4.8,O.,0
audio472.webm,0,0.22,Their,0
audio472.webm,0.22,0.76,mutual,1
audio472.webm,0.76,1.32,grandfather,1
audio472.webm,1.32,1.82,was,0
audio472.webm,1.82,2.44,president,1
audio472.webm,2.44,2.9,of,0
audio472.webm,2.9,3.1,the,0
audio472.webm,3.1,3.68,Students',1
audio472.webm,4.02,4.42,Union,1
audio472.webm,4.42,4.92,at,0
audio472.webm,4.92,5.14,the,0
audio472.webm,5.14,6.06,University.,1
audio473.webm,0,0.12,There,0
audio473.webm,0.12,0.26,would,0
audio473.webm,0.26,0.38,be,0
audio473.webm,0.38,0.56,no,0
audio473.webm,0.56,0.88,waste,1
audio473.webm,0.88,1.04,of,0
audio473.webm,1.04,1.44,time.,1
audio474.webm,0,0.74,This,0
audio474.webm,0.74,1.04,was,0
audio474.webm,1.04,1.24,the,0
audio474.webm,1.24,1.62,centre,1
audio474.webm,1.62,1.98,of,0
audio474.webm,1.98,2.48,Karachi,1
audio474.webm,2.48,3.26,in,0
audio474.webm,3.26,3.4,the,0
audio474.webm,3.4,3.9,colonial,1
audio474.webm,3.9,4.66,era,1
audio474.webm,4.66,6,and,0
audio474.webm,6,6.66,still,0
audio474.webm,6.66,7.18,is,0
audio474.webm,7.18,7.56,today.,0
audio475.webm,0,0.32,as,0
audio475.webm,0.32,0.58,to,0
audio475.webm,0.58,0.8,my,0
audio475.webm,0.8,1.48,heart.,1
audio475.webm,2.6,2.86,I,0
audio475.webm,2.86,3.3,belong,1
audio475.webm,3.3,4.64,entirely,1
audio475.webm,4.64,4.96,to,0
audio475.webm,4.96,5.06,the,0
audio475.webm,5.06,5.38,heart,1
audio475.webm,5.38,5.62,of,0
audio475.webm,5.62,6.2,Jesus.,1
audio478.webm,0,0.14,The,0
audio478.webm,0.14,0.74,Ministry,1
audio478.webm,0.74,1.14,of,0
audio478.webm,1.14,1.6,Public,1
audio478.webm,1.6,2.38,Security,1
audio478.webm,2.38,3.18,is,0
audio478.webm,3.18,3.36,the,0
audio478.webm,3.36,3.9,principal,1
audio478.webm,3.9,4.36,police,1
audio478.webm,4.36,5.02,authority.,1
audio479.webm,0,0.24,To,0
audio479.webm,0.24,0.68," him,",0
audio479.webm,1.14,1.26,we,0
audio479.webm,1.26,1.46,owe,0
audio479.webm,1.46,1.64,the,0
audio479.webm,1.64,1.96,well,0
audio479.webm,1.96,2.28,-known,0
audio479.webm,2.28,3," catch,",0
audio479.webm,3.48,4.08," Hark,",1
audio479.webm,4.88,5,the,0
audio479.webm,5,5.34,Bonnie,1
audio479.webm,5.34,5.78,Christ,1
audio479.webm,5.78,6.52,Church,1
audio479.webm,6.52,6.88,bells.,1
audio480.webm,0,0.22,I'll,0
audio480.webm,0.22,0.38,give,0
audio480.webm,0.38,0.6,you,0
audio480.webm,0.6,0.74,a,0
audio480.webm,0.74,1.22,thousand,1
audio480.webm,1.22,1.64,if,0
audio480.webm,1.64,1.8,you,0
audio480.webm,1.8,2.24,produce,1
audio480.webm,2.24,2.58,her.,1
audio480.webm,3.36,3.88,Retorted,1
audio480.webm,3.88,4.54,Gregson.,1
audio481.webm,0,0.42,some,0
audio481.webm,0.42,0.96,species,1
audio481.webm,0.96,1.14,are,0
audio481.webm,1.14,1.32,known,1
audio481.webm,1.32,1.56,to,0
audio481.webm,1.56,1.94,exhibit,1
audio481.webm,1.94,2.56,parental,1
audio481.webm,2.56,3.2,care,1
audio481.webm,3.2,3.82,of,0
audio481.webm,3.82,4.24,eggs,1
audio481.webm,4.24,4.76,and,0
audio481.webm,4.76,5.46,nymphs.,1
audio485.webm,0,0.44,Some,0
audio485.webm,0.44,0.98,items,1
audio485.webm,0.98,1.46,can,0
audio485.webm,1.46,1.72,be,0
audio485.webm,1.72,2.32,imbued,1
audio485.webm,2.32,2.72,with,0
audio485.webm,2.72,3.1,better,1
audio485.webm,3.1,3.62,stats.,1
audio486.webm,0,1,accommodation,1
audio486.webm,1,1.86,consisted,1
audio486.webm,1.86,2.32,of,0
audio486.webm,2.32,3.54,workmen's,1
audio486.webm,3.54,3.94," hearts,",1
audio486.webm,5.26,5.68,for,0
audio486.webm,5.68,5.98,a,0
audio486.webm,5.98,6.52,man's,0
audio486.webm,6.52,6.8,heart,1
audio486.webm,6.8,8.04,and,0
audio486.webm,8.04,8.84,married,1
audio486.webm,8.84,10.02,workmen's,1
audio486.webm,10.02,10.36,hearts.,1
audio487.webm,0,0.3,Water,0
audio487.webm,0.3,0.76,aid,1
audio487.webm,0.76,1.18,has,0
audio487.webm,1.18,1.52,achieved,1
audio487.webm,1.52,2,many,1
audio487.webm,2,2.36,other,0
audio487.webm,2.36,3.1,significant,1
audio487.webm,3.1,3.84,milestones,1
audio487.webm,3.84,4.84,since,0
audio487.webm,4.84,5.2,its,0
audio487.webm,5.2,5.84,inception.,1
audio490.webm,0,0.42,Martha,1
audio490.webm,0.42,0.88," Curry,",1
audio490.webm,1.22,1.52,David,1
audio490.webm,1.52,1.76,with,0
audio490.webm,1.76,2,her,0
audio490.webm,2,2.46,teacher,1
audio490.webm,2.46,2.92,to,0
audio490.webm,2.92,3.1,get,0
audio490.webm,3.1,3.54,better,1
audio490.webm,3.54,3.96,grades.,1
audio491.webm,0,0.12,The,0
audio491.webm,0.12,0.56,Folk,1
audio491.webm,0.56,0.86,Arts,1
audio491.webm,0.86,1.54,Council,1
audio491.webm,1.54,2.1,of,0
audio491.webm,2.1,2.88,Winnipeg,1
audio491.webm,2.88,3.14,is,0
audio491.webm,3.14,3.3,the,0
audio491.webm,3.3,3.96,Organising,1
audio491.webm,3.96,4.38,Body,1
audio491.webm,4.38,4.78,of,0
audio491.webm,4.78,5.18,Folk,1
audio491.webm,5.18,5.62,Lorama.,1
audio493.webm,0,0.16,He,0
audio493.webm,0.16,0.42,played,1
audio493.webm,0.42,0.84,two,0
audio493.webm,0.84,1.3,seasons,1
audio493.webm,1.3,1.7,with,0
audio493.webm,1.7,1.9,the,0
audio493.webm,1.9,2.62,Winnipeg,1
audio493.webm,2.62,3.32,"Victorious,",1
audio493.webm,4.06,4.88,before,0
audio493.webm,4.88,5.72,retiring,1
audio493.webm,5.72,6.18,from,0
audio493.webm,6.18,6.92,competitive,1
audio493.webm,6.92,7.42,ice,1
audio493.webm,7.42,7.92,hockey.,1
audio496.webm,1.44,2.42,The,0
audio496.webm,2.42,3.38,universities,1
audio496.webm,3.38,3.72,are,0
audio496.webm,3.72,4.34,strongly,0
audio496.webm,4.34,4.88,focused,1
audio496.webm,4.88,5.16,on,0
audio496.webm,5.16,5.6,fields,1
audio496.webm,5.6,6.2,like,0
audio496.webm,6.2,6.64,computer,1
audio496.webm,6.64,7.36,"science,",1
audio496.webm,7.86,8.34,engineering,1
audio496.webm,8.34,8.82,or,0
audio496.webm,8.82,9.3,business,1
audio496.webm,9.3,9.92,schools.,1
audio497.webm,0,0.58,Several,0
audio497.webm,0.58,1.32,notable,0
audio497.webm,1.32,2.1,naval,1
audio497.webm,2.1,2.96,engagements,1
audio497.webm,2.96,3.56,occurred,1
audio497.webm,3.56,3.96,off,0
audio497.webm,3.96,4.14,the,0
audio497.webm,4.14,4.94,Hallifax,1
audio497.webm,4.94,5.46,station.,1
audio50.webm,0,0.34,Merc,1
audio50.webm,0.34,1.04,Levy,1
audio50.webm,1.04,1.68,was,0
audio50.webm,1.68,1.86,a,0
audio50.webm,1.86,2.24,member,1
audio50.webm,2.24,2.46,of,0
audio50.webm,2.46,2.56,the,0
audio50.webm,2.56,3.22,Conservative,1
audio50.webm,3.22,3.58,wing,1
audio50.webm,3.58,3.8,of,0
audio50.webm,3.8,3.92,the,0
audio50.webm,3.92,4.64,Socialist,1
audio50.webm,4.64,5.18,Party.,1
audio500.webm,0,0.26,Roll,1
audio500.webm,0.26,0.62,Ray,1
audio500.webm,0.62,1.26,causes,1
audio500.webm,1.26,1.94,incidents,1
audio500.webm,1.94,2.72,at,0
audio500.webm,2.72,2.94,the,0
audio500.webm,2.94,3.16,"fin,",0
audio500.webm,3.84,4.04,which,0
audio500.webm,4.04,4.6,generates,1
audio500.webm,4.6,4.88,a,0
audio500.webm,4.88,5.54,corresponding,1
audio500.webm,5.54,6.06,side,0
audio500.webm,6.06,6.44,force.,1
audio501.webm,0,0.12,The,0
audio501.webm,0.12,0.52,mind,0
audio501.webm,0.52,0.76,is,0
audio501.webm,0.76,1,now,0
audio501.webm,1,1.46,closed.,1
audio501.webm,2.32,2.42,It,0
audio501.webm,2.42,2.64,is,0
audio501.webm,2.64,2.9,now,0
audio501.webm,2.9,3.54,primarily,1
audio501.webm,3.54,3.88,a,0
audio501.webm,3.88,4.28,centre,1
audio501.webm,4.28,4.52,for,0
audio501.webm,4.52,5.12,agriculture.,1
audio503.webm,0,0.16,The,0
audio503.webm,0.16,0.8,county,1
audio503.webm,0.8,1.44,seat,1
audio503.webm,1.44,2.36,is,0
audio503.webm,2.36,3.2,standing.,1
audio506.webm,0,0.2,her,0
audio506.webm,0.2,0.74,memoir,1
audio506.webm,0.74,2.14,Chronicles,1
audio506.webm,2.14,3.26,that,0
audio506.webm,3.26,3.58,inner,1
audio506.webm,3.58,4.18,struggles,1
audio506.webm,4.18,4.58,and,0
audio506.webm,4.58,5.1,problems,1
audio506.webm,5.1,5.4,the,0
audio506.webm,5.4,5.82,family,1
audio506.webm,5.82,6.2,faced,1
audio506.webm,6.2,6.54,at,0
audio506.webm,6.54,6.68,the,0
audio506.webm,6.68,7.06,time.,1
audio507.webm,0,0.28,He,0
audio507.webm,0.28,0.98,Lofting,1
audio507.webm,0.98,1.62,was,0
audio507.webm,1.62,2.42,educated,1
audio507.webm,2.42,2.74,at,0
audio507.webm,2.74,3.08,Mount,1
audio507.webm,3.08,3.46,St,0
audio507.webm,3.46,4.24,Mary's,1
audio507.webm,4.24,4.58,College,1
audio507.webm,4.58,5.4,in,0
audio507.webm,5.4,6.02,Spink,1
audio507.webm,6.02,6.4,Hill,1
audio507.webm,6.4,7.46,Derbyshire.,1
audio51.webm,0,0.24,This,0
audio51.webm,0.24,0.62,tally,1
audio51.webm,0.62,1.1,included,0
audio51.webm,1.1,1.34,a,0
audio51.webm,1.34,1.58,pair,1
audio51.webm,1.58,1.78,of,0
audio51.webm,1.78,2.1,old,1
audio51.webm,2.1,2.5,traffic.,1
audio510.webm,0,0.42,So,0
audio510.webm,0.42,1.02,where,0
audio510.webm,1.02,1.52,are,0
audio510.webm,1.52,1.7,the,0
audio510.webm,1.7,2.3,language,1
audio510.webm,2.3,2.96,borders?,1
audio511.webm,0,0.16,the,0
audio511.webm,0.16,0.72,Akron,1
audio511.webm,0.72,1.18,Pros.,0
audio511.webm,2.28,2.66,End,1
audio511.webm,2.66,2.82,of,0
audio511.webm,2.82,2.96,the,0
audio511.webm,2.96,3.54,season,1
audio511.webm,3.54,4.16,as,0
audio511.webm,4.16,4.3,the,0
audio511.webm,4.3,4.86,only,0
audio511.webm,4.86,6.02,undefeated,1
audio511.webm,6.02,6.48,team,1
audio511.webm,6.48,6.98,in,0
audio511.webm,6.98,7.14,the,0
audio511.webm,7.14,8.24,association.,1
audio515.webm,0,0.26,This,0
audio515.webm,0.26,0.66,by,0
audio515.webm,0.66,1.34,-election,1
audio515.webm,1.34,2.18,was,0
audio515.webm,2.18,2.5,called,1
audio515.webm,2.5,3.06,following,1
audio515.webm,3.06,3.28,the,0
audio515.webm,3.28,4.02,resignation,1
audio515.webm,4.02,4.28,of,0
audio515.webm,4.28,4.58,Green,1
audio515.webm,4.58,5.08,Party.,1
audio515.webm,5.9,6.4,Councillor,1
audio515.webm,6.4,6.94,Barry,1
audio515.webm,6.94,7.3,Wood!,1
audio516.webm,0,0.12,The,0
audio516.webm,0.12,0.58,airport,1
audio516.webm,0.58,0.9,is,0
audio516.webm,0.9,1.06,the,0
audio516.webm,1.06,1.44,second,1
audio516.webm,1.44,1.92,largest,1
audio516.webm,1.92,2.54,cargo,1
audio516.webm,2.54,3.46,terminal,1
audio516.webm,3.46,3.72,in,0
audio516.webm,3.72,4.06,Brazil.,1
audio517.webm,0,0.2,He,0
audio517.webm,0.2,0.72,never,1
audio517.webm,0.72,1.36,returned,1
audio517.webm,1.36,1.82,to,0
audio517.webm,1.82,2.2,school.,1
audio519.webm,0,0.12,The,0
audio519.webm,0.12,0.7,interior,1
audio519.webm,0.7,1,of,0
audio519.webm,1,1.1,the,0
audio519.webm,1.1,1.42,ship,1
audio519.webm,1.42,1.9,was,0
audio519.webm,1.9,2.34,almost,0
audio519.webm,2.34,3.18,completely,1
audio519.webm,3.18,3.8,stripped,1
audio519.webm,3.8,4.26,during,0
audio519.webm,4.26,4.5,this,0
audio519.webm,4.5,4.94,time.,1
audio520.webm,0,0.8,The,0
audio520.webm,0.8,1.18,narrow,1
audio520.webm,1.18,1.68,and,0
audio520.webm,1.68,1.98,low,1
audio520.webm,1.98,2.36,-lying,1
audio520.webm,2.36,3.1,peninsula,1
audio520.webm,3.1,3.9,of,0
audio520.webm,3.9,4.3,"Haven,",1
audio520.webm,5.18,5.34,north,1
audio520.webm,5.34,5.88,east,1
audio520.webm,5.88,6.12,of,0
audio520.webm,6.12,6.96,"Mogadishu,",1
audio520.webm,7.38,7.5,was,0
audio520.webm,7.5,8.2,especially,0
audio520.webm,8.2,8.82,affected.,1
audio521.webm,0,0.12,The,0
audio521.webm,0.12,0.32,most,0
audio521.webm,0.32,1.06,significant,0
audio521.webm,1.06,1.7,of,0
audio521.webm,1.7,1.88,the,0
audio521.webm,1.88,2.32,inherited,1
audio521.webm,2.32,3.04,designs,1
audio521.webm,3.04,3.8,was,0
audio521.webm,3.8,4.04,the,0
audio521.webm,4.04,4.62,herald,1
audio521.webm,4.62,5.44,airliner.,1
audio526.webm,0,0.38,Here,0
audio526.webm,0.38,1.94,at,0
audio526.webm,1.94,2.28,any,0
audio526.webm,2.28,2.78,"rate,",0
audio526.webm,3.54,4.04,I,0
audio526.webm,4.04,4.2,could,1
audio526.webm,4.2,4.38,get,1
audio526.webm,4.38,4.82,early,1
audio526.webm,4.82,5.3,news,1
audio526.webm,5.3,5.56,of,0
audio526.webm,5.56,5.78,my,0
audio526.webm,5.78,6.22,enemies.,1
audio527.webm,0,0.16,the,0
audio527.webm,0.16,0.7,Addo,0
audio527.webm,0.7,1.36,female,1
audio527.webm,1.36,2.02,knight.,1
audio527.webm,2.74,3.04,His,0
audio527.webm,3.04,3.64,reddish,1
audio527.webm,3.64,3.94,brown,1
audio527.webm,3.94,4.14,in,0
audio527.webm,4.14,4.6,"color,",1
audio527.webm,5.14,5.5,while,0
audio527.webm,5.5,5.72,the,0
audio527.webm,5.72,6.14,male,1
audio527.webm,6.14,6.94,is,0
audio527.webm,6.94,7.4,white.,1
audio530.webm,0,0.18,He,0
audio530.webm,0.18,0.52,moved,1
audio530.webm,0.52,0.94,away,1
audio530.webm,0.94,1.52,as,0
audio530.webm,1.52,2.04,quietly,0
audio530.webm,2.04,2.28,as,0
audio530.webm,2.28,2.42,he,0
audio530.webm,2.42,2.54,had,0
audio530.webm,2.54,2.9,come.,1
audio531.webm,0,0.16,It,0
audio531.webm,0.16,0.44,was,0
audio531.webm,0.44,1.18,destroyed,1
audio531.webm,1.18,1.88,by,0
audio531.webm,1.88,2.06,a,0
audio531.webm,2.06,2.58,neutron,1
audio531.webm,2.58,3.26,bomb,1
audio531.webm,3.26,4.12,blowing,1
audio531.webm,4.12,4.62,up,0
audio531.webm,4.62,5.52,over,0
audio531.webm,5.52,5.7,the,0
audio531.webm,5.7,6.26,building.,1
audio536.webm,0,0.12,The,0
audio536.webm,0.12,0.48,music,1
audio536.webm,0.48,0.92,video,1
audio536.webm,0.92,1.54,features,1
audio536.webm,1.54,2.12,clips,1
audio536.webm,2.12,2.78,of,0
audio536.webm,2.78,2.94,the,0
audio536.webm,2.94,3.56,band's,1
audio536.webm,3.56,3.8,past,1
audio536.webm,3.8,4.28,music,1
audio536.webm,4.28,4.76,"videos,",1
audio536.webm,5.42,5.82,concerts,1
audio536.webm,5.82,6.44,and,0
audio536.webm,6.44,6.94,tours.,1
audio537.webm,0,0.14,It,0
audio537.webm,0.14,0.54,enjoyed,1
audio537.webm,0.54,0.98,moderate,0
audio537.webm,0.98,1.62,"success,",1
audio537.webm,2.2,2.52,entering,1
audio537.webm,2.52,2.74,the,0
audio537.webm,2.74,2.96,top,1
audio537.webm,2.96,3.56,40,1
audio537.webm,3.56,3.88,on,0
audio537.webm,3.88,4.32,various,0
audio537.webm,4.32,4.82,record,1
audio537.webm,4.82,5.4,charts.,1
audio539.webm,0,0.16,It,0
audio539.webm,0.16,0.44,should,0
audio539.webm,0.44,0.98,however,0
audio539.webm,0.98,1.34,be,0
audio539.webm,1.34,1.84,noted,1
audio539.webm,1.84,3.02,that,0
audio539.webm,3.02,3.86,Portuguese,1
audio539.webm,3.86,4.5,is,0
audio539.webm,4.5,5.34,sparsely,1
audio539.webm,5.34,6,used,1
audio539.webm,6,7,throughout,1
audio539.webm,7,7.26,the,0
audio539.webm,7.26,8,country.,1
audio540.webm,0,0.12,The,0
audio540.webm,0.12,0.6,sum,1
audio540.webm,0.6,1.2,of,0
audio540.webm,1.2,1.38,the,0
audio540.webm,1.38,2.1,Thunderbolt,1
audio540.webm,2.1,2.72,products,1
audio540.webm,2.72,3.26,is,0
audio540.webm,3.26,3.44,the,0
audio540.webm,3.44,3.9,first.,1
audio541.webm,0,0.36,She,0
audio541.webm,0.36,0.9,sank,1
audio541.webm,0.9,2.58,instantly.,0
audio541.webm,3.8,4.36,There,0
audio541.webm,4.36,4.54,were,0
audio541.webm,4.54,5.02,no,0
audio541.webm,5.02,6.22,survivors.,1
audio542.webm,0,0.2,Like,0
audio542.webm,0.2,0.82,catch,0
audio542.webm,0.82,1.06,one,0
audio542.webm,1.06,1.78,"languages,",1
audio542.webm,2.82,2.9,a,0
audio542.webm,2.9,3.46,-marin,1
audio542.webm,3.46,4.04,languages,1
audio542.webm,4.04,4.4,are,0
audio542.webm,4.4,4.98,highly,1
audio542.webm,5.14,5.72,a,0
audio542.webm,5.72,6.58,glutinative.,1
audio546.webm,0,0.26,They,0
audio546.webm,0.26,0.8,divorced.,1
audio546.webm,1.78,2.32,Eight,1
audio546.webm,2.32,2.68,years,1
audio546.webm,2.68,3.26,later.,1
audio547.webm,0,0.42,Little,1
audio547.webm,0.42,0.84,Else,1
audio547.webm,0.84,1.3,is,0
audio547.webm,1.3,1.58,known,1
audio547.webm,1.58,1.9,about,0
audio547.webm,1.9,2.26,them.,1
audio550.webm,0,0.32,Because,0
audio550.webm,0.32,0.58,of,0
audio550.webm,0.58,0.88,"this,",0
audio550.webm,1.62,1.92,she,0
audio550.webm,1.92,2.26,met,0
audio550.webm,2.26,2.78,many,1
audio550.webm,2.78,3.44,aspiring,1
audio550.webm,3.44,4.38,novelists,1
audio550.webm,4.38,4.98,and,0
audio550.webm,4.98,5.54,decided,1
audio550.webm,5.54,5.9,to,0
audio550.webm,5.9,6.24,try,1
audio550.webm,6.24,6.4,it,0
audio550.webm,6.4,6.84,herself.,1
audio551.webm,0,0.38,During,0
audio551.webm,0.38,0.66,his,0
audio551.webm,0.66,1.28,"term,",1
audio551.webm,2.06,2.14,he,0
audio551.webm,2.14,2.46,faced,1
audio551.webm,2.46,3.14,several,1
audio551.webm,3.14,3.96,financial,1
audio551.webm,3.96,4.96,problems,1
audio551.webm,4.96,6.02,caused,1
audio551.webm,6.02,6.3,by,1
audio551.webm,6.3,6.48,the,0
audio551.webm,6.48,7.04,great,1
audio551.webm,7.04,7.96,depression.,1
audio554.webm,0,0.52,Similar,1
audio554.webm,0.52,1,to,0
audio554.webm,1,1.22,the,0
audio554.webm,1.22,1.62,Tinow,1
audio554.webm,1.62,2.06,sign,1
audio554.webm,2.06,2.68,digital,0
audio554.webm,2.68,3.78,palpitation,1
audio554.webm,3.78,5.52,of,0
audio554.webm,5.52,5.7,the,0
audio554.webm,5.7,6.32,Iskull,1
audio554.webm,6.32,7.02,spine,1
audio554.webm,7.02,8.2,may,0
audio554.webm,8.2,8.64,produce,1
audio554.webm,8.64,9.22,pain.,1
audio556.webm,0,0.16,The,0
audio556.webm,0.16,0.58,rest,1
audio556.webm,0.58,0.82,are,0
audio556.webm,0.82,1.02,of,0
audio556.webm,1.02,1.5,steel,1
audio556.webm,1.5,2.02,lattice,1
audio556.webm,2.02,2.88,construction.,1
audio557.webm,0,0.14,The,0
audio557.webm,0.14,0.7,first,1
audio557.webm,0.7,1.7,Olympiad,1
audio557.webm,1.7,2.94,was,0
audio557.webm,2.94,3.92,unofficial.,1
audio558.webm,0,0.7,eventually.,0
audio558.webm,1.68,2.06,Enough,0
audio558.webm,2.06,2.44,were,0
audio558.webm,2.44,3.16,dissuaded,1
audio558.webm,3.16,3.82,from,0
audio558.webm,3.82,4.16,this,0
audio558.webm,4.16,4.68,action.,1
audio56.webm,0,0.42,During,0
audio56.webm,0.42,0.74,his,0
audio56.webm,0.74,1.56,"Regency,",1
audio56.webm,2.2,2.38,the,0
audio56.webm,2.38,2.6,law,1
audio56.webm,2.6,2.88,of,0
audio56.webm,2.88,3.42,upland,1
audio56.webm,3.42,3.74,was,0
audio56.webm,3.74,4.36,established.,1
audio560.webm,0,0.16,They,0
audio560.webm,0.16,0.4,had,0
audio560.webm,0.4,0.74,two,1
audio560.webm,0.74,1.34,"children,",1
audio560.webm,2,2.24,a,0
audio560.webm,2.24,2.74,"son,",1
audio560.webm,3.38,3.9,Narada,1
audio560.webm,3.9,4.86,and,0
audio560.webm,4.86,5.36,"daughter,",1
audio560.webm,5.94,6.44,Rahini.,1
audio561.webm,0,0.16,He,0
audio561.webm,0.16,0.68,introduced,1
audio561.webm,0.68,1.34,ideas,1
audio561.webm,1.34,1.88,that,0
audio561.webm,1.88,2.5,indirectly,1
audio561.webm,2.5,3.3,challenge,1
audio561.webm,3.3,3.58,the,0
audio561.webm,3.58,4.42,discriminatory,1
audio561.webm,4.42,5.06,taxes,1
audio561.webm,5.06,5.92,imposed,1
audio561.webm,5.92,6.24,by,0
audio561.webm,6.24,6.72,Islamic,1
audio561.webm,6.72,7.38,authorities.,1
audio566.webm,0,0.28,as,0
audio566.webm,0.28,0.46,the,0
audio566.webm,0.46,0.96,roaring,1
audio566.webm,0.96,1.9,20s,1
audio566.webm,1.9,2.14,wound,1
audio566.webm,2.14,2.92,down.,1
audio566.webm,3.72,4.36,Sweet's,1
audio566.webm,4.36,4.78,career,1
audio566.webm,4.78,5.96,vaulted,1
audio566.webm,5.96,6.44,with,0
audio566.webm,6.44,6.64,the,0
audio566.webm,6.64,6.98,event,1
audio566.webm,6.98,7.28,of,0
audio566.webm,7.28,7.46,the,0
audio566.webm,7.46,8.4,tourkeys.,1
audio567.webm,0,0.26,This,0
audio567.webm,0.26,0.74,town,1
audio567.webm,0.74,1.1,is,0
audio567.webm,1.1,1.6,famous,1
audio567.webm,1.6,1.92,for,0
audio567.webm,1.92,2.18,being,0
audio567.webm,2.18,2.4,a,0
audio567.webm,2.4,2.62,good,1
audio567.webm,2.62,3.02,spot,1
audio567.webm,3.02,3.28,for,0
audio567.webm,3.28,3.7,kite,1
audio567.webm,3.7,4.32,surfing.,1
audio57.webm,0,0.36,author,1
audio57.webm,0.36,0.74,Lewis,1
audio57.webm,0.74,1.34,describes,1
audio57.webm,1.34,1.86,Reed,1
audio57.webm,1.86,2.18,as,0
audio57.webm,2.18,2.3,a,0
audio57.webm,2.3,3.06,consummate,1
audio57.webm,3.06,3.84,artist,1
audio57.webm,3.84,4.68,of,0
audio57.webm,4.68,4.86,the,0
audio57.webm,4.86,5.2,black,1
audio57.webm,5.2,5.58,and,0
audio57.webm,5.58,6.08,white,1
audio57.webm,6.08,6.6,image.,1
audio570.webm,0,0.7,Tinyum,1
audio570.webm,0.7,0.86,is,0
audio570.webm,0.86,1.48,only,0
audio570.webm,1.48,2.38,accessible,1
audio570.webm,2.38,3.2,when,0
audio570.webm,3.2,3.38,the,0
audio570.webm,3.38,3.62,low,1
audio570.webm,3.62,4.02,-worth,1
audio570.webm,4.02,4.64,ranges,1
audio570.webm,4.64,5.32,are,0
audio570.webm,5.32,5.72,open,1
audio570.webm,5.72,5.96,to,0
audio570.webm,5.96,6.04,the,0
audio570.webm,6.04,6.52,public.,1
audio571.webm,0,0.18,It,0
audio571.webm,0.18,0.44,was,0
audio571.webm,0.44,0.72,a,0
audio571.webm,0.72,1.26,small,1
audio571.webm,1.26,2.04,"chance,",1
audio571.webm,2.78,3.1,but,0
audio571.webm,3.1,3.48,our,0
audio571.webm,3.48,3.98,only,0
audio571.webm,3.98,4.3,one.,1
audio574.webm,0,0.12,The,0
audio574.webm,0.12,0.6,yatto,1
audio574.webm,0.6,1.12,is,0
audio574.webm,1.12,1.24,a,0
audio574.webm,1.24,1.54,cross,1
audio574.webm,1.54,1.98,between,0
audio574.webm,1.98,2.12,a,0
audio574.webm,2.12,2.38,cow,1
audio574.webm,2.38,2.56,and,0
audio574.webm,2.56,2.62,a,0
audio574.webm,2.62,2.88,yak.,1
audio576.webm,0,0.28,He,0
audio576.webm,0.28,1.24,was,0
